Date,Group,Female ID,Female state next day,Male change ,Conception period
3/13/06,Tws,KK,Inactive,Decrease,No
3/13/06,Tws,Kamb,Inactive,Decrease,No
3/13/06,Tws,Kami,Inactive,Decrease,No
3/13/06,Tws,Pans,Inactive,Decrease,No
3/13/06,Tws,Quan,Inactive,Decrease,No
3/13/06,Tws,Sauc,Inactive,Decrease,No
3/13/06,Tws,Trim,Inactive,Decrease,No
3/13/06,Tws,Twin,Inactive,Decrease,No
3/14/06,Gs,Adel,Inactive,No change,No
3/14/06,Gs,Agnes,Inactive,No change,No
3/14/06,Gs,Angle,Inactive,No change,No
3/14/06,Gs,AnnG,Inactive,No change,No
3/14/06,Gs,Bali,Inactive,No change,No
3/14/06,Gs,Bb,Inactive,No change,No
3/14/06,Gs,Ci,Inactive,No change,No
3/14/06,Gs,Dina,Inactive,No change,No
3/14/06,Gs,Flat,Inactive,No change,No
3/14/06,Gs,Gigi,Inactive,No change,No
3/14/06,Gs,Jig,Inactive,No change,No
3/14/06,Gs,Juni,Inactive,No change,No
3/14/06,Gs,Lily,Inactive,No change,No
3/14/06,Gs,Loli,Inactive,No change,No
3/14/06,Gs,Lond,Inactive,No change,No
3/14/06,Gs,Lucy,Inactive,No change,No
3/14/06,Gs,NS,Inactive,No change,No
3/14/06,Gs,OO7,Inactive,No change,No
3/14/06,Gs,Plum,Inactive,No change,No
3/14/06,Gs,Pody,Inactive,No change,No
3/14/06,Gs,Puzz,Inactive,No change,No
3/14/06,Gs,Soft,Inactive,No change,No
3/14/06,Gs,Spin,Inactive,No change,No
3/14/06,Twn,Ambe,Active,No change,No
3/14/06,Twn,Anni,Inactive,No change,No
3/14/06,Twn,Diam,Inactive,No change,No
3/14/06,Twn,Didg,Inactive,No change,No
3/14/06,Twn,Kipp,Inactive,No change,No
3/14/06,Twn,Kitt,Inactive,No change,No
3/14/06,Twn,Peta,Inactive,No change,No
3/14/06,Twn,Swee,Inactive,No change,No
3/20/06,Gn,DJ,Inactive,No change,No
3/20/06,Gn,Daff,Inactive,No change,No
3/20/06,Gn,Derb,Inactive,No change,No
3/20/06,Gn,Desd,Inactive,No change,No
3/20/06,Gn,Ding,Inactive,No change,No
3/20/06,Gn,Mixu,Inactive,No change,No
3/20/06,Gn,Pinc,Inactive,No change,No
3/20/06,Gn,Prin,Inactive,No change,No
3/20/06,Gn,Ratc,Inactive,No change,No
3/20/06,Gn,Spik,Inactive,No change,No
3/20/06,Gn,Spla,Inactive,No change,No
3/20/06,Gn,Tang,Inactive,No change,No
3/20/06,Gn,Tap,Inactive,No change,No
3/20/06,Gn,Wren,Inactive,No change,No
3/20/06,Tws,Arro,Inactive,No change,No
3/20/06,Tws,Arte,Inactive,No change,No
3/20/06,Tws,Bif,Inactive,No change,No
3/20/06,Tws,Bil,Inactive,No change,No
3/20/06,Tws,Blaz,Inactive,No change,No
3/20/06,Tws,Bonn,Inactive,No change,No
3/20/06,Tws,Bow,Inactive,No change,No
3/20/06,Tws,Dixi,Inactive,No change,No
3/20/06,Tws,Elle,Inactive,No change,No
3/20/06,Tws,Flet,Inactive,No change,No
3/20/06,Tws,Gaun,Inactive,No change,No
3/20/06,Tws,KK,Inactive,No change,No
3/20/06,Tws,Kamb,Inactive,No change,No
3/20/06,Tws,Kami,Inactive,No change,No
3/20/06,Tws,Pans,Inactive,No change,No
3/20/06,Tws,Quan,Inactive,No change,No
3/20/06,Tws,Sauc,Inactive,No change,No
3/20/06,Tws,Trim,Inactive,No change,No
3/20/06,Tws,Twin,Inactive,No change,No
3/21/06,Gs,Adel,Inactive,No change,No
3/21/06,Gs,Agnes,Inactive,No change,No
3/21/06,Gs,Angle,Inactive,No change,No
3/21/06,Gs,AnnG,Inactive,No change,No
3/21/06,Gs,Bali,Inactive,No change,No
3/21/06,Gs,Bb,Inactive,No change,No
3/21/06,Gs,Ci,Inactive,No change,No
3/21/06,Gs,Dina,Inactive,No change,No
3/21/06,Gs,Flat,Inactive,No change,No
3/21/06,Gs,Gigi,Inactive,No change,No
3/21/06,Gs,Jig,Inactive,No change,No
3/21/06,Gs,Juni,Inactive,No change,No
3/21/06,Gs,Lily,Inactive,No change,No
3/21/06,Gs,Loli,Inactive,No change,No
3/21/06,Gs,Lond,Inactive,No change,No
3/21/06,Gs,Lucy,Inactive,No change,No
3/21/06,Gs,NS,Inactive,No change,No
3/21/06,Gs,OO7,Inactive,No change,No
3/21/06,Gs,Plum,Inactive,No change,No
3/21/06,Gs,Pody,Inactive,No change,No
3/21/06,Gs,Puzz,Inactive,No change,No
3/21/06,Gs,Soft,Inactive,No change,No
3/21/06,Gs,Spin,Inactive,No change,No
3/21/06,Twn,Ambe,Inactive,Increase,No
3/21/06,Twn,Anni,Inactive,Increase,No
3/21/06,Twn,Diam,Inactive,Increase,No
3/21/06,Twn,Kipp,Inactive,Increase,No
3/21/06,Twn,Kitt,Inactive,Increase,No
3/21/06,Twn,Peta,Inactive,Increase,No
3/21/06,Twn,Swee,Inactive,Increase,No
3/27/06,Gn,DJ,Inactive,No change,No
3/27/06,Gn,Daff,Inactive,No change,No
3/27/06,Gn,Derb,Inactive,No change,No
3/27/06,Gn,Desd,Inactive,No change,No
3/27/06,Gn,Ding,Inactive,No change,No
3/27/06,Gn,Mixu,Inactive,No change,No
3/27/06,Gn,Pinc,Inactive,No change,No
3/27/06,Gn,Prin,Inactive,No change,No
3/27/06,Gn,Ratc,Inactive,No change,No
3/27/06,Gn,Spik,Inactive,No change,No
3/27/06,Gn,Spla,Inactive,No change,No
3/27/06,Gn,Tang,Inactive,No change,No
3/27/06,Gn,Tap,Inactive,No change,No
3/27/06,Gn,Wag,Inactive,No change,No
3/27/06,Gn,Wren,Inactive,No change,No
3/28/06,Gs,Adel,Inactive,No change,No
3/28/06,Gs,Agnes,Inactive,No change,No
3/28/06,Gs,Angle,Inactive,No change,No
3/28/06,Gs,AnnG,Inactive,No change,No
3/28/06,Gs,Bali,Inactive,No change,No
3/28/06,Gs,Bb,Inactive,No change,No
3/28/06,Gs,Ci,Inactive,No change,No
3/28/06,Gs,Dina,Inactive,No change,No
3/28/06,Gs,Flat,Inactive,No change,No
3/28/06,Gs,Gigi,Inactive,No change,No
3/28/06,Gs,Jig,Inactive,No change,No
3/28/06,Gs,Juni,Inactive,No change,No
3/28/06,Gs,Lily,Inactive,No change,No
3/28/06,Gs,Lond,Inactive,No change,No
3/28/06,Gs,Lucy,Inactive,No change,No
3/28/06,Gs,NS,Inactive,No change,No
3/28/06,Gs,OO7,Inactive,No change,No
3/28/06,Gs,Plum,Inactive,No change,No
3/28/06,Gs,Pody,Inactive,No change,No
3/28/06,Gs,Puzz,Inactive,No change,No
3/28/06,Gs,Soft,Inactive,No change,No
3/28/06,Gs,Spin,Inactive,No change,No
3/28/06,Twn,Ambe,Inactive,Increase,No
3/28/06,Twn,Anni,Inactive,Increase,No
3/28/06,Twn,Diam,Inactive,Increase,No
3/28/06,Twn,Didg,Inactive,Increase,No
3/28/06,Twn,Kipp,Inactive,Increase,No
3/28/06,Twn,Kitt,Inactive,Increase,No
3/28/06,Twn,Peta,Inactive,Increase,No
3/28/06,Twn,Swee,Inactive,Increase,No
4/3/06,Gn,DJ,Inactive,No change,No
4/3/06,Gn,Daff,Inactive,No change,No
4/3/06,Gn,Derb,Inactive,No change,No
4/3/06,Gn,Desd,Inactive,No change,No
4/3/06,Gn,Ding,Inactive,No change,No
4/3/06,Gn,Mixu,Inactive,No change,No
4/3/06,Gn,Pinc,Inactive,No change,No
4/3/06,Gn,Prin,Inactive,No change,No
4/3/06,Gn,Ratc,Inactive,No change,No
4/3/06,Gn,Spik,Inactive,No change,No
4/3/06,Gn,Spla,Inactive,No change,No
4/3/06,Gn,Tang,Inactive,No change,No
4/3/06,Gn,Tap,Inactive,No change,No
4/3/06,Gn,Wag,Inactive,No change,No
4/3/06,Gn,Wren,Inactive,No change,No
4/3/06,Tws,Arro,Inactive,No change,No
4/3/06,Tws,Arte,Inactive,No change,No
4/3/06,Tws,Bif,Inactive,No change,No
4/3/06,Tws,Bil,Inactive,No change,No
4/3/06,Tws,Blaz,Inactive,No change,No
4/3/06,Tws,Bonn,Inactive,No change,No
4/3/06,Tws,Bow,Inactive,No change,No
4/3/06,Tws,Dixi,Inactive,No change,No
4/3/06,Tws,Elle,Inactive,No change,No
4/3/06,Tws,Flet,Inactive,No change,No
4/3/06,Tws,Gaun,Inactive,No change,No
4/3/06,Tws,KK,Inactive,No change,No
4/3/06,Tws,Kamb,Inactive,No change,No
4/3/06,Tws,Kami,Inactive,No change,No
4/3/06,Tws,Pans,Inactive,No change,No
4/3/06,Tws,Quan,Inactive,No change,No
4/3/06,Tws,Sauc,Inactive,No change,No
4/3/06,Tws,Trim,Inactive,No change,No
4/3/06,Tws,Twin,Inactive,No change,No
4/4/06,Gs,Adel,Inactive,No change,No
4/4/06,Gs,Agnes,Inactive,No change,No
4/4/06,Gs,Angle,Inactive,No change,No
4/4/06,Gs,AnnG,Inactive,No change,No
4/4/06,Gs,Bali,Inactive,No change,No
4/4/06,Gs,Bb,Inactive,No change,No
4/4/06,Gs,Ci,Inactive,No change,No
4/4/06,Gs,Dina,Inactive,No change,No
4/4/06,Gs,Flat,Inactive,No change,No
4/4/06,Gs,Gigi,Inactive,No change,No
4/4/06,Gs,Jig,Inactive,No change,No
4/4/06,Gs,Juni,Inactive,No change,No
4/4/06,Gs,Lily,Inactive,No change,No
4/4/06,Gs,Loli,Inactive,No change,No
4/4/06,Gs,Lond,Inactive,No change,No
4/4/06,Gs,Lucy,Inactive,No change,No
4/4/06,Gs,NS,Inactive,No change,No
4/4/06,Gs,OO7,Inactive,No change,No
4/4/06,Gs,Plum,Inactive,No change,No
4/4/06,Gs,Pody,Inactive,No change,No
4/4/06,Gs,Puzz,Inactive,No change,No
4/4/06,Gs,Soft,Inactive,No change,No
4/4/06,Gs,Spin,Inactive,No change,No
4/4/06,Twn,Ambe,Inactive,No change,No
4/4/06,Twn,Anni,Inactive,No change,No
4/4/06,Twn,Diam,Inactive,No change,No
4/4/06,Twn,Didg,Inactive,No change,No
4/4/06,Twn,Kipp,Inactive,No change,No
4/4/06,Twn,Kitt,Inactive,No change,No
4/4/06,Twn,Swee,Inactive,No change,No
4/10/06,Gn,DJ,Inactive,Increase,No
4/10/06,Gn,Daff,Inactive,Increase,No
4/10/06,Gn,Derb,Inactive,Increase,No
4/10/06,Gn,Desd,Inactive,Increase,No
4/10/06,Gn,Ding,Inactive,Increase,No
4/10/06,Gn,Mixu,Inactive,Increase,No
4/10/06,Gn,Pinc,Inactive,Increase,No
4/10/06,Gn,Prin,Inactive,Increase,No
4/10/06,Gn,Ratc,Inactive,Increase,No
4/10/06,Gn,Spik,Inactive,Increase,No
4/10/06,Gn,Spla,Inactive,Increase,No
4/10/06,Gn,Tang,Inactive,Increase,No
4/10/06,Gn,Tap,Inactive,Increase,No
4/10/06,Gn,Wag,Inactive,Increase,No
4/10/06,Gn,Wren,Inactive,Increase,No
4/10/06,Tws,Arro,Inactive,No change,No
4/10/06,Tws,Arte,Inactive,No change,No
4/10/06,Tws,Bif,Inactive,No change,No
4/10/06,Tws,Bil,Inactive,No change,No
4/10/06,Tws,Bonn,Inactive,No change,No
4/10/06,Tws,Bow,Inactive,No change,No
4/10/06,Tws,Dixi,Inactive,No change,No
4/10/06,Tws,Elle,Inactive,No change,No
4/10/06,Tws,Flet,Inactive,No change,No
4/10/06,Tws,Gaun,Inactive,No change,No
4/10/06,Tws,KK,Inactive,No change,No
4/10/06,Tws,Kamb,Inactive,No change,No
4/10/06,Tws,Kami,Inactive,No change,No
4/10/06,Tws,Pans,Inactive,No change,No
4/10/06,Tws,Quan,Inactive,No change,No
4/10/06,Tws,Sauc,Inactive,No change,No
4/10/06,Tws,Trim,Inactive,No change,No
4/11/06,Gs,Adel,Inactive,No change,No
4/11/06,Gs,Agnes,Inactive,No change,No
4/11/06,Gs,Angle,Inactive,No change,No
4/11/06,Gs,AnnG,Inactive,No change,No
4/11/06,Gs,Bali,Inactive,No change,No
4/11/06,Gs,Bb,Inactive,No change,No
4/11/06,Gs,Ci,Inactive,No change,No
4/11/06,Gs,Dina,Inactive,No change,No
4/11/06,Gs,Flat,Inactive,No change,No
4/11/06,Gs,Gigi,Inactive,No change,No
4/11/06,Gs,Jig,Inactive,No change,No
4/11/06,Gs,Juni,Inactive,No change,No
4/11/06,Gs,Lily,Inactive,No change,No
4/11/06,Gs,Loli,Inactive,No change,No
4/11/06,Gs,Lond,Inactive,No change,No
4/11/06,Gs,Lucy,Inactive,No change,No
4/11/06,Gs,NS,Inactive,No change,No
4/11/06,Gs,OO7,Inactive,No change,No
4/11/06,Gs,Plum,Inactive,No change,No
4/11/06,Gs,Pody,Inactive,No change,No
4/11/06,Gs,Puzz,Inactive,No change,No
4/11/06,Gs,Soft,Inactive,No change,No
4/11/06,Gs,Spin,Inactive,No change,No
4/11/06,Twn,Ambe,Inactive,No change,No
4/11/06,Twn,Anni,Inactive,No change,No
4/11/06,Twn,Diam,Inactive,No change,No
4/11/06,Twn,Didg,Inactive,No change,No
4/11/06,Twn,Kipp,Inactive,No change,No
4/11/06,Twn,Kitt,Inactive,No change,No
4/11/06,Twn,Swee,Inactive,No change,No
4/17/06,Gn,DJ,Inactive,No change,No
4/17/06,Gn,Daff,Inactive,No change,No
4/17/06,Gn,Derb,Inactive,No change,No
4/17/06,Gn,Desd,Inactive,No change,No
4/17/06,Gn,Ding,Inactive,No change,No
4/17/06,Gn,Mixu,Inactive,No change,No
4/17/06,Gn,Pinc,Inactive,No change,No
4/17/06,Gn,Prin,Inactive,No change,No
4/17/06,Gn,Ratc,Inactive,No change,No
4/17/06,Gn,Spik,Inactive,No change,No
4/17/06,Gn,Spla,Inactive,No change,No
4/17/06,Gn,Tang,Inactive,No change,No
4/17/06,Gn,Tap,Inactive,No change,No
4/17/06,Gn,Wag,Inactive,No change,No
4/17/06,Gn,Wren,Inactive,No change,No
4/17/06,Tws,Arro,Inactive,No change,No
4/17/06,Tws,Arte,Inactive,No change,No
4/17/06,Tws,Bif,Inactive,No change,No
4/17/06,Tws,Bil,Inactive,No change,No
4/17/06,Tws,Blaz,Inactive,No change,No
4/17/06,Tws,Bonn,Inactive,No change,No
4/17/06,Tws,Bow,Inactive,No change,No
4/17/06,Tws,Dixi,Inactive,No change,No
4/17/06,Tws,Elle,Inactive,No change,No
4/17/06,Tws,Flet,Inactive,No change,No
4/17/06,Tws,Gaun,Inactive,No change,No
4/17/06,Tws,KK,Inactive,No change,No
4/17/06,Tws,Kamb,Inactive,No change,No
4/17/06,Tws,Kami,Inactive,No change,No
4/17/06,Tws,Pans,Inactive,No change,No
4/17/06,Tws,Quan,Inactive,No change,No
4/17/06,Tws,Sauc,Inactive,No change,No
4/17/06,Tws,Trim,Inactive,No change,No
4/17/06,Tws,Twin,Inactive,No change,No
4/18/06,Gs,Adel,Inactive,No change,No
4/18/06,Gs,Agnes,Inactive,No change,No
4/18/06,Gs,Angle,Inactive,No change,No
4/18/06,Gs,AnnG,Inactive,No change,No
4/18/06,Gs,Bb,Inactive,No change,No
4/18/06,Gs,Ci,Inactive,No change,No
4/18/06,Gs,Dina,Inactive,No change,No
4/18/06,Gs,Flat,Inactive,No change,No
4/18/06,Gs,Gigi,Inactive,No change,No
4/18/06,Gs,Jig,Inactive,No change,No
4/18/06,Gs,Juni,Inactive,No change,No
4/18/06,Gs,Lily,Inactive,No change,No
4/18/06,Gs,Loli,Inactive,No change,No
4/18/06,Gs,Lond,Inactive,No change,No
4/18/06,Gs,Lucy,Inactive,No change,No
4/18/06,Gs,NS,Inactive,No change,No
4/18/06,Gs,OO7,Inactive,No change,No
4/18/06,Gs,Plum,Inactive,No change,No
4/18/06,Gs,Pody,Inactive,No change,No
4/18/06,Gs,Puzz,Inactive,No change,No
4/18/06,Gs,Soft,Inactive,No change,No
4/18/06,Gs,Spin,Inactive,No change,No
4/18/06,Twn,Ambe,Inactive,Increase,No
4/18/06,Twn,Anni,Inactive,Increase,No
4/18/06,Twn,Diam,Inactive,Increase,No
4/18/06,Twn,Didg,Inactive,Increase,No
4/18/06,Twn,Kipp,Inactive,Increase,No
4/18/06,Twn,Kitt,Inactive,Increase,No
4/18/06,Twn,Peta,Inactive,Increase,No
4/18/06,Twn,Swee,Inactive,Increase,No
4/24/06,Gn,DJ,Inactive,No change,No
4/24/06,Gn,Daff,Inactive,No change,No
4/24/06,Gn,Derb,Inactive,No change,No
4/24/06,Gn,Desd,Inactive,No change,No
4/24/06,Gn,Ding,Inactive,No change,No
4/24/06,Gn,Mixu,Inactive,No change,No
4/24/06,Gn,Pinc,Inactive,No change,No
4/24/06,Gn,Prin,Inactive,No change,No
4/24/06,Gn,Ratc,Inactive,No change,No
4/24/06,Gn,Spik,Inactive,No change,No
4/24/06,Gn,Spla,Inactive,No change,No
4/24/06,Gn,Tang,Inactive,No change,No
4/24/06,Gn,Tap,Inactive,No change,No
4/24/06,Gn,Wag,Inactive,No change,No
4/24/06,Gn,Wren,Inactive,No change,No
4/24/06,Tws,Arro,Inactive,No change,No
4/24/06,Tws,Arte,Inactive,No change,No
4/24/06,Tws,Bif,Inactive,No change,No
4/24/06,Tws,Bil,Inactive,No change,No
4/24/06,Tws,Blaz,Inactive,No change,No
4/24/06,Tws,Bonn,Inactive,No change,No
4/24/06,Tws,Bow,Inactive,No change,No
4/24/06,Tws,Dixi,Inactive,No change,No
4/24/06,Tws,Elle,Inactive,No change,No
4/24/06,Tws,Flet,Inactive,No change,No
4/24/06,Tws,Gaun,Inactive,No change,No
4/24/06,Tws,KK,Inactive,No change,No
4/24/06,Tws,Kamb,Inactive,No change,No
4/24/06,Tws,Kami,Inactive,No change,No
4/24/06,Tws,Pans,Inactive,No change,No
4/24/06,Tws,Quan,Inactive,No change,No
4/24/06,Tws,Sauc,Inactive,No change,No
4/24/06,Tws,Trim,Inactive,No change,No
4/24/06,Tws,Twin,Inactive,No change,No
4/25/06,Gs,Adel,Inactive,No change,No
4/25/06,Gs,Agnes,Inactive,No change,No
4/25/06,Gs,Angle,Inactive,No change,No
4/25/06,Gs,AnnG,Inactive,No change,No
4/25/06,Gs,Bb,Inactive,No change,No
4/25/06,Gs,Ci,Inactive,No change,No
4/25/06,Gs,Dina,Inactive,No change,No
4/25/06,Gs,Flat,Inactive,No change,No
4/25/06,Gs,Gigi,Inactive,No change,No
4/25/06,Gs,Jig,Inactive,No change,No
4/25/06,Gs,Juni,Inactive,No change,No
4/25/06,Gs,Lily,Inactive,No change,No
4/25/06,Gs,Loli,Inactive,No change,No
4/25/06,Gs,Lond,Inactive,No change,No
4/25/06,Gs,Lucy,Inactive,No change,No
4/25/06,Gs,NS,Inactive,No change,No
4/25/06,Gs,OO7,Inactive,No change,No
4/25/06,Gs,Plum,Inactive,No change,No
4/25/06,Gs,Pody,Inactive,No change,No
4/25/06,Gs,Puzz,Inactive,No change,No
4/25/06,Gs,Soft,Inactive,No change,No
4/25/06,Gs,Spin,Inactive,No change,No
4/25/06,Twn,Ambe,Inactive,Decrease,No
4/25/06,Twn,Anni,Inactive,Decrease,No
4/25/06,Twn,Diam,Inactive,Decrease,No
4/25/06,Twn,Didg,Inactive,Decrease,No
4/25/06,Twn,Kipp,Inactive,Decrease,No
4/25/06,Twn,Kitt,Inactive,Decrease,No
4/25/06,Twn,Peta,Inactive,Decrease,No
4/25/06,Twn,Swee,Inactive,Decrease,No
5/1/06,Tws,Arro,Inactive,No change,No
5/1/06,Tws,Arte,Inactive,No change,No
5/1/06,Tws,Bif,Inactive,No change,No
5/1/06,Tws,Bil,Inactive,No change,No
5/1/06,Tws,Blaz,Inactive,No change,No
5/1/06,Tws,Bonn,Inactive,No change,No
5/1/06,Tws,Bow,Inactive,No change,No
5/1/06,Tws,Dixi,Inactive,No change,No
5/1/06,Tws,Elle,Inactive,No change,No
5/1/06,Tws,Flet,Inactive,No change,No
5/1/06,Tws,Gaun,Inactive,No change,No
5/1/06,Tws,KK,Inactive,No change,No
5/1/06,Tws,Kamb,Inactive,No change,No
5/1/06,Tws,Kami,Inactive,No change,No
5/1/06,Tws,Pans,Inactive,No change,No
5/1/06,Tws,Quan,Inactive,No change,No
5/1/06,Tws,Sauc,Inactive,No change,No
5/1/06,Tws,Trim,Inactive,No change,No
5/1/06,Tws,Twin,Inactive,No change,No
5/2/06,Gs,Adel,Inactive,No change,No
5/2/06,Gs,Agnes,Inactive,No change,No
5/2/06,Gs,Angle,Inactive,No change,No
5/2/06,Gs,AnnG,Inactive,No change,No
5/2/06,Gs,Bb,Inactive,No change,No
5/2/06,Gs,Ci,Inactive,No change,No
5/2/06,Gs,Dina,Inactive,No change,No
5/2/06,Gs,Flat,Inactive,No change,No
5/2/06,Gs,Gigi,Inactive,No change,No
5/2/06,Gs,Jig,Inactive,No change,No
5/2/06,Gs,Juni,Inactive,No change,No
5/2/06,Gs,Lily,Inactive,No change,No
5/2/06,Gs,Loli,Inactive,No change,No
5/2/06,Gs,Lond,Inactive,No change,No
5/2/06,Gs,Lucy,Inactive,No change,No
5/2/06,Gs,NS,Inactive,No change,No
5/2/06,Gs,OO7,Inactive,No change,No
5/2/06,Gs,Plum,Inactive,No change,No
5/2/06,Gs,Pody,Inactive,No change,No
5/2/06,Gs,Puzz,Inactive,No change,No
5/2/06,Gs,Soft,Inactive,No change,No
5/2/06,Gs,Spin,Inactive,No change,No
5/2/06,Twn,Ambe,Inactive,Decrease,No
5/2/06,Twn,Anni,Inactive,Decrease,No
5/2/06,Twn,Diam,Inactive,Decrease,No
5/2/06,Twn,Didg,Inactive,Decrease,No
5/2/06,Twn,Kipp,Inactive,Decrease,No
5/2/06,Twn,Kitt,Inactive,Decrease,No
5/2/06,Twn,Peta,Inactive,Decrease,No
5/2/06,Twn,Swee,Inactive,Decrease,No
5/8/06,Gn,DJ,Inactive,No change,No
5/8/06,Gn,Daff,Inactive,No change,No
5/8/06,Gn,Derb,Inactive,No change,No
5/8/06,Gn,Desd,Inactive,No change,No
5/8/06,Gn,Ding,Inactive,No change,No
5/8/06,Gn,Mixu,Inactive,No change,No
5/8/06,Gn,Pinc,Inactive,No change,No
5/8/06,Gn,Prin,Inactive,No change,No
5/8/06,Gn,Ratc,Inactive,No change,No
5/8/06,Gn,Spik,Inactive,No change,No
5/8/06,Gn,Spla,Inactive,No change,No
5/8/06,Gn,Tang,Inactive,No change,No
5/8/06,Gn,Tap,Inactive,No change,No
5/8/06,Gn,Wag,Inactive,No change,No
5/8/06,Gn,Wren,Inactive,No change,No
5/8/06,Tws,Arro,Inactive,No change,No
5/8/06,Tws,Arte,Inactive,No change,No
5/8/06,Tws,Bif,Inactive,No change,No
5/8/06,Tws,Bil,Inactive,No change,No
5/8/06,Tws,Blaz,Inactive,No change,No
5/8/06,Tws,Bonn,Inactive,No change,No
5/8/06,Tws,Bow,Inactive,No change,No
5/8/06,Tws,Dixi,Inactive,No change,No
5/8/06,Tws,Elle,Inactive,No change,No
5/8/06,Tws,Flet,Inactive,No change,No
5/8/06,Tws,Gaun,Inactive,No change,No
5/8/06,Tws,KK,Inactive,No change,No
5/8/06,Tws,Kamb,Inactive,No change,No
5/8/06,Tws,Kami,Inactive,No change,No
5/8/06,Tws,Pans,Inactive,No change,No
5/8/06,Tws,Quan,Inactive,No change,No
5/8/06,Tws,Sauc,Inactive,No change,No
5/8/06,Tws,Trim,Inactive,No change,No
5/8/06,Tws,Twin,Inactive,No change,No
5/9/06,Gs,Adel,Inactive,No change,No
5/9/06,Gs,Agnes,Inactive,No change,No
5/9/06,Gs,Angle,Inactive,No change,No
5/9/06,Gs,AnnG,Inactive,No change,No
5/9/06,Gs,Bb,Inactive,No change,No
5/9/06,Gs,Ci,Inactive,No change,No
5/9/06,Gs,Dina,Inactive,No change,No
5/9/06,Gs,Flat,Inactive,No change,No
5/9/06,Gs,Gigi,Inactive,No change,No
5/9/06,Gs,Jig,Inactive,No change,No
5/9/06,Gs,Juni,Inactive,No change,No
5/9/06,Gs,Lily,Active,No change,No
5/9/06,Gs,Loli,Inactive,No change,No
5/9/06,Gs,Lond,Inactive,No change,No
5/9/06,Gs,Lucy,Inactive,No change,No
5/9/06,Gs,NS,Inactive,No change,No
5/9/06,Gs,OO7,Inactive,No change,No
5/9/06,Gs,Plum,Inactive,No change,No
5/9/06,Gs,Pody,Inactive,No change,No
5/9/06,Gs,Puzz,Inactive,No change,No
5/9/06,Gs,Soft,Inactive,No change,No
5/9/06,Gs,Spin,Inactive,No change,No
5/9/06,Twn,Ambe,Inactive,Increase,No
5/9/06,Twn,Anni,Inactive,Increase,No
5/9/06,Twn,Diam,Inactive,Increase,No
5/9/06,Twn,Didg,Inactive,Increase,No
5/9/06,Twn,Kipp,Inactive,Increase,No
5/9/06,Twn,Kitt,Inactive,Increase,No
5/9/06,Twn,Peta,Inactive,Increase,No
5/9/06,Twn,Swee,Inactive,Increase,No
5/15/06,Tws,Arro,Inactive,No change,No
5/15/06,Tws,Arte,Inactive,No change,No
5/15/06,Tws,Bif,Inactive,No change,No
5/15/06,Tws,Bil,Inactive,No change,No
5/15/06,Tws,Blaz,Inactive,No change,No
5/15/06,Tws,Bonn,Inactive,No change,No
5/15/06,Tws,Bow,Inactive,No change,No
5/15/06,Tws,Dixi,Inactive,No change,No
5/15/06,Tws,Elle,Inactive,No change,No
5/15/06,Tws,Flet,Inactive,No change,No
5/15/06,Tws,Gaun,Inactive,No change,No
5/15/06,Tws,KK,Inactive,No change,No
5/15/06,Tws,Kamb,Inactive,No change,No
5/15/06,Tws,Kami,Inactive,No change,No
5/15/06,Tws,Pans,Inactive,No change,No
5/15/06,Tws,Quan,Inactive,No change,No
5/15/06,Tws,Sauc,Inactive,No change,No
5/15/06,Tws,Trim,Inactive,No change,No
5/15/06,Tws,Twin,Inactive,No change,No
5/16/06,Gn,DJ,Inactive,No change,No
5/16/06,Gn,Daff,Inactive,No change,No
5/16/06,Gn,Derb,Inactive,No change,No
5/16/06,Gn,Desd,Inactive,No change,No
5/16/06,Gn,Ding,Inactive,No change,No
5/16/06,Gn,Mixu,Inactive,No change,No
5/16/06,Gn,Pinc,Inactive,No change,No
5/16/06,Gn,Prin,Inactive,No change,No
5/16/06,Gn,Ratc,Inactive,No change,No
5/16/06,Gn,Spik,Inactive,No change,No
5/16/06,Gn,Spla,Inactive,No change,No
5/16/06,Gn,Tang,Inactive,No change,No
5/16/06,Gn,Tap,Inactive,No change,No
5/16/06,Gn,Wag,Inactive,No change,No
5/16/06,Gn,Wren,Inactive,No change,No
5/16/06,Gs,Adel,Inactive,No change,No
5/16/06,Gs,Agnes,Inactive,No change,No
5/16/06,Gs,Angle,Inactive,No change,No
5/16/06,Gs,AnnG,Inactive,No change,No
5/16/06,Gs,Bb,Inactive,No change,No
5/16/06,Gs,Ci,Inactive,No change,No
5/16/06,Gs,Dina,Inactive,No change,No
5/16/06,Gs,Flat,Inactive,No change,No
5/16/06,Gs,Gigi,Inactive,No change,No
5/16/06,Gs,Jig,Inactive,No change,No
5/16/06,Gs,Juni,Inactive,No change,No
5/16/06,Gs,Lily,Inactive,No change,No
5/16/06,Gs,Loli,Inactive,No change,No
5/16/06,Gs,Lond,Inactive,No change,No
5/16/06,Gs,Lucy,Inactive,No change,No
5/16/06,Gs,NS,Inactive,No change,No
5/16/06,Gs,OO7,Inactive,No change,No
5/16/06,Gs,Plum,Inactive,No change,No
5/16/06,Gs,Pody,Inactive,No change,No
5/16/06,Gs,Puzz,Inactive,No change,No
5/16/06,Gs,Soft,Inactive,No change,No
5/16/06,Gs,Spin,Inactive,No change,No
5/16/06,Twn,Ambe,Inactive,No change,No
5/16/06,Twn,Anni,Inactive,No change,No
