Date,Group,N sex-active females,N males in group,Mating season,Conception period,Female Group Size
9/25/07,Gn,0,1,YES,YES,12
9/26/07,Gn,0,1,YES,YES,12
9/27/07,Gn,0,1,YES,YES,12
9/28/07,Gn,0,1,YES,YES,12
9/29/07,Gn,0,1,YES,YES,12
9/30/07,Gn,0,1,YES,YES,12
10/1/07,Gn,0,1,YES,YES,12
10/2/07,Gn,0,1,YES,YES,12
10/3/07,Gn,0,1,YES,YES,12
10/4/07,Gn,0,1,YES,YES,12
10/5/07,Gn,2,1,YES,YES,12
10/6/07,Gn,2,1,YES,YES,12
10/7/07,Gn,1,1,YES,YES,12
10/8/07,Gn,0,1,YES,YES,12
10/9/07,Gn,0,1,YES,YES,12
10/10/07,Gn,0,1,YES,YES,12
10/11/07,Gn,1,1,YES,YES,12
10/12/07,Gn,0,1,YES,YES,12
10/13/07,Gn,0,1,YES,YES,12
10/14/07,Gn,0,1,YES,YES,12
10/15/07,Gn,1,1,YES,YES,12
10/16/07,Gn,1,1,NO,YES,12
10/17/07,Gn,0,1,NO,YES,12
10/18/07,Gn,0,1,NO,YES,12
10/19/07,Gn,2,1,NO,YES,12
10/20/07,Gn,0,1,NO,YES,12
10/21/07,Gn,0,1,NO,YES,12
10/22/07,Gn,0,1,NO,YES,12
10/23/07,Gn,1,1,NO,YES,12
10/24/07,Gn,0,1,NO,YES,12
10/25/07,Gn,0,1,NO,YES,12
10/26/07,Gn,1,1,NO,YES,12
10/27/07,Gn,0,1,NO,YES,12
10/28/07,Gn,0,1,NO,YES,12
10/29/07,Gn,1,1,NO,YES,12
10/30/07,Gn,1,1,NO,YES,12
10/31/07,Gn,0,1,NO,YES,12
11/1/07,Gn,0,1,NO,YES,12
11/2/07,Gn,0,1,NO,YES,12
11/3/07,Gn,0,1,NO,YES,12
11/4/07,Gn,0,1,NO,YES,12
11/5/07,Gn,0,1,NO,YES,12
11/6/07,Gn,1,1,NO,YES,12
11/7/07,Gn,0,1,NO,YES,12
11/8/07,Gn,0,1,NO,YES,12
11/9/07,Gn,0,1,NO,YES,12
11/10/07,Gn,1,1,NO,YES,12
11/11/07,Gn,0,1,NO,YES,12
11/12/07,Gn,1,1,NO,YES,12
11/13/07,Gn,1,1,NO,YES,12
11/14/07,Gn,1,1,NO,YES,12
11/15/07,Gn,1,1,NO,YES,12
11/16/07,Gn,1,1,NO,YES,12
11/17/07,Gn,0,1,NO,YES,12
11/18/07,Gn,0,1,NO,YES,12
11/19/07,Gn,1,1,NO,YES,12
11/20/07,Gn,0,1,NO,YES,12
11/21/07,Gn,0,1,NO,YES,12
11/22/07,Gn,0,1,NO,YES,12
11/23/07,Gn,0,1,NO,YES,12
11/24/07,Gn,0,1,NO,YES,12
11/25/07,Gn,0,1,NO,YES,12
11/26/07,Gn,0,1,NO,YES,12
11/27/07,Gn,0,1,NO,YES,12
11/28/07,Gn,1,1,NO,YES,12
11/29/07,Gn,0,1,NO,YES,12
11/30/07,Gn,0,1,NO,YES,12
12/1/07,Gn,0,1,NO,YES,12
12/2/07,Gn,1,1,NO,YES,12
12/3/07,Gn,1,1,NO,YES,12
12/4/07,Gn,1,1,NO,YES,12
12/5/07,Gn,0,1,NO,YES,12
12/6/07,Gn,0,1,NO,YES,12
12/7/07,Gn,0,1,NO,YES,12
12/8/07,Gn,0,1,NO,YES,12
12/9/07,Gn,0,1,NO,YES,12
12/10/07,Gn,0,1,NO,YES,12
12/11/07,Gn,0,1,NO,YES,12
12/12/07,Gn,1,1,NO,YES,12
12/13/07,Gn,0,1,NO,YES,12
12/14/07,Gn,0,1,NO,YES,12
12/15/07,Gn,0,1,NO,YES,12
12/16/07,Gn,0,1,NO,NO,12
12/17/07,Gn,0,1,NO,NO,12
12/18/07,Gn,0,1,NO,NO,12
12/19/07,Gn,0,1,NO,NO,12
12/20/07,Gn,0,1,NO,NO,12
12/21/07,Gn,0,1,NO,NO,12
12/22/07,Gn,0,1,NO,NO,12
12/23/07,Gn,0,1,NO,NO,12
12/24/07,Gn,0,1,NO,NO,12
12/25/07,Gn,ND,ND,NO,NO,12
12/26/07,Gn,0,1,NO,NO,12
12/27/07,Gn,0,1,NO,NO,12
12/28/07,Gn,0,1,NO,NO,12
12/29/07,Gn,0,1,NO,NO,12
12/30/07,Gn,0,1,NO,NO,12
12/31/07,Gn,0,1,NO,NO,13
1/1/08,Gn,0,1,NO,NO,13
1/2/08,Gn,0,1,NO,NO,13
1/3/08,Gn,0,1,NO,NO,13
1/4/08,Gn,0,1,NO,NO,13
1/5/08,Gn,1,1,NO,NO,13
1/6/08,Gn,0,1,NO,NO,13
1/7/08,Gn,0,1,NO,NO,13
1/8/08,Gn,0,1,NO,NO,13
1/9/08,Gn,0,1,NO,NO,13
1/10/08,Gn,0,1,NO,NO,13
1/11/08,Gn,0,1,NO,NO,13
1/12/08,Gn,0,1,NO,NO,13
1/13/08,Gn,0,1,NO,NO,13
1/14/08,Gn,0,1,NO,NO,13
1/15/08,Gn,0,1,NO,NO,13
1/16/08,Gn,0,1,NO,NO,13
1/17/08,Gn,0,1,NO,NO,13
1/18/08,Gn,0,1,NO,NO,13
1/19/08,Gn,1,1,NO,NO,13
1/20/08,Gn,0,1,NO,NO,13
1/21/08,Gn,0,1,NO,NO,13
1/22/08,Gn,0,1,NO,NO,13
1/23/08,Gn,0,1,NO,NO,13
1/24/08,Gn,1,1,NO,NO,13
1/25/08,Gn,0,1,NO,NO,13
1/26/08,Gn,1,1,NO,NO,13
1/27/08,Gn,0,1,NO,NO,13
1/28/08,Gn,3,1,NO,NO,13
1/29/08,Gn,0,1,NO,NO,13
1/30/08,Gn,0,1,NO,NO,13
1/31/08,Gn,0,1,NO,NO,13
2/1/08,Gn,0,1,NO,NO,13
2/2/08,Gn,1,1,NO,NO,13
2/3/08,Gn,2,1,NO,NO,13
2/4/08,Gn,0,1,NO,NO,13
2/5/08,Gn,0,1,NO,NO,13
2/6/08,Gn,1,1,NO,NO,13
2/7/08,Gn,0,1,NO,NO,13
2/8/08,Gn,0,1,NO,NO,13
2/9/08,Gn,0,1,NO,NO,13
2/10/08,Gn,1,1,NO,NO,13
2/11/08,Gn,1,1,NO,NO,13
2/12/08,Gn,0,1,NO,NO,13
2/13/08,Gn,0,1,NO,NO,14
2/14/08,Gn,0,1,NO,NO,14
2/15/08,Gn,0,1,NO,NO,14
2/16/08,Gn,1,1,NO,NO,14
2/17/08,Gn,0,1,NO,NO,14
2/18/08,Gn,2,1,NO,NO,14
2/19/08,Gn,2,1,NO,NO,14
2/20/08,Gn,1,1,NO,NO,14
2/21/08,Gn,0,1,NO,NO,14
2/22/08,Gn,0,1,NO,NO,14
2/23/08,Gn,0,1,NO,NO,14
2/24/08,Gn,1,1,NO,NO,14
2/25/08,Gn,1,1,NO,NO,14
2/26/08,Gn,2,1,NO,NO,14
2/27/08,Gn,1,1,NO,NO,14
2/28/08,Gn,1,1,NO,NO,14
2/29/08,Gn,2,1,NO,NO,14
3/1/08,Gn,5,1,NO,NO,14
3/2/08,Gn,0,2,NO,NO,14
3/3/08,Gn,1,1,NO,NO,14
3/4/08,Gn,0,1,NO,NO,14
3/5/08,Gn,1,1,NO,NO,14
3/6/08,Gn,0,1,NO,NO,14
3/7/08,Gn,0,1,NO,NO,14
3/8/08,Gn,0,1,NO,NO,14
3/9/08,Gn,2,1,NO,NO,14
3/10/08,Gn,1,1,NO,NO,14
3/11/08,Gn,0,1,NO,NO,14
3/12/08,Gn,0,1,NO,NO,14
3/13/08,Gn,0,1,NO,NO,14
3/14/08,Gn,0,1,NO,NO,14
3/15/08,Gn,0,1,NO,NO,14
3/16/08,Gn,0,1,NO,NO,14
3/17/08,Gn,2,1,NO,NO,14
3/18/08,Gn,0,1,NO,NO,14
3/19/08,Gn,0,1,NO,NO,14
3/20/08,Gn,1,1,NO,NO,14
3/21/08,Gn,0,1,NO,NO,14
3/22/08,Gn,0,1,NO,NO,15
3/23/08,Gn,0,1,NO,NO,15
3/24/08,Gn,1,1,NO,NO,15
3/25/08,Gn,0,1,NO,NO,15
3/26/08,Gn,0,1,NO,NO,15
3/27/08,Gn,0,1,NO,NO,15
3/28/08,Gn,0,1,NO,NO,15
3/29/08,Gn,0,1,NO,NO,15
3/30/08,Gn,0,1,NO,NO,15
3/31/08,Gn,0,1,NO,NO,15
4/1/08,Gn,0,1,NO,NO,15
4/2/08,Gn,0,1,NO,NO,15
4/3/08,Gn,0,1,NO,NO,15
4/4/08,Gn,0,1,NO,NO,15
4/5/08,Gn,1,1,NO,NO,15
4/6/08,Gn,0,1,NO,NO,15
4/7/08,Gn,0,1,NO,NO,15
4/8/08,Gn,0,1,NO,NO,15
4/9/08,Gn,0,1,NO,NO,15
4/10/08,Gn,0,1,NO,NO,15
4/11/08,Gn,0,1,NO,NO,15
4/12/08,Gn,0,1,NO,NO,15
4/13/08,Gn,0,1,NO,NO,15
4/14/08,Gn,0,1,NO,NO,15
4/15/08,Gn,0,1,NO,NO,15
4/16/08,Gn,0,1,NO,NO,15
4/17/08,Gn,0,1,NO,NO,15
4/18/08,Gn,0,1,NO,NO,15
4/19/08,Gn,0,1,NO,NO,15
4/20/08,Gn,0,1,NO,NO,15
4/21/08,Gn,0,1,NO,NO,15
4/22/08,Gn,0,1,NO,NO,15
4/23/08,Gn,0,1,NO,NO,15
4/24/08,Gn,0,1,NO,NO,15
4/25/08,Gn,0,1,NO,NO,15
4/26/08,Gn,0,1,NO,NO,15
4/27/08,Gn,0,1,NO,NO,15
4/28/08,Gn,0,1,NO,NO,15
4/29/08,Gn,0,1,NO,NO,15
4/30/08,Gn,0,1,NO,NO,15
5/1/08,Gn,0,1,NO,NO,15
5/2/08,Gn,0,1,NO,NO,15
5/3/08,Gn,0,1,NO,NO,15
5/4/08,Gn,0,1,NO,NO,15
5/5/08,Gn,0,1,NO,NO,15
5/6/08,Gn,0,1,NO,NO,15
5/7/08,Gn,0,1,NO,NO,15
5/8/08,Gn,0,1,NO,NO,15
5/9/08,Gn,0,1,NO,NO,15
5/10/08,Gn,0,1,NO,NO,15
5/11/08,Gn,0,1,NO,NO,15
5/12/08,Gn,0,1,NO,NO,15
5/13/08,Gn,0,1,NO,NO,15
5/14/08,Gn,0,1,NO,NO,15
5/15/08,Gn,0,1,NO,NO,15
5/16/08,Gn,0,1,NO,NO,15
5/17/08,Gn,0,1,NO,NO,15
5/18/08,Gn,0,1,NO,NO,15
5/19/08,Gn,0,1,NO,NO,15
5/20/08,Gn,0,1,NO,NO,15
5/21/08,Gn,0,1,NO,NO,15
5/22/08,Gn,0,1,NO,NO,14
5/23/08,Gn,0,1,NO,NO,14
5/24/08,Gn,0,1,NO,NO,14
5/25/08,Gn,0,1,NO,NO,14
5/26/08,Gn,0,1,NO,NO,14
5/27/08,Gn,0,1,NO,NO,14
5/28/08,Gn,0,1,NO,NO,14
5/29/08,Gn,0,1,NO,NO,14
5/30/08,Gn,0,1,NO,NO,14
5/31/08,Gn,0,1,NO,NO,14
6/1/08,Gn,0,1,YES,NO,14
6/2/08,Gn,0,1,YES,NO,14
6/3/08,Gn,0,1,YES,NO,13
6/4/08,Gn,0,1,YES,NO,13
6/5/08,Gn,1,1,YES,NO,13
6/6/08,Gn,0,1,YES,NO,13
6/7/08,Gn,0,1,YES,NO,13
6/8/08,Gn,0,1,YES,NO,13
6/9/08,Gn,0,1,YES,NO,13
6/10/08,Gn,0,1,YES,NO,13
6/11/08,Gn,0,1,YES,NO,13
6/12/08,Gn,0,1,YES,NO,13
6/13/08,Gn,0,1,YES,NO,13
6/14/08,Gn,0,1,YES,NO,13
6/15/08,Gn,0,1,YES,NO,13
6/16/08,Gn,3,1,YES,NO,13
6/17/08,Gn,0,1,YES,NO,13
6/18/08,Gn,0,1,YES,YES,13
6/19/08,Gn,0,1,YES,YES,13
6/20/08,Gn,1,1,YES,YES,13
6/21/08,Gn,0,1,YES,YES,13
6/22/08,Gn,1,1,YES,YES,13
6/23/08,Gn,1,1,YES,YES,13
6/24/08,Gn,0,1,YES,YES,13
6/25/08,Gn,0,1,YES,YES,13
6/26/08,Gn,0,1,YES,YES,13
6/27/08,Gn,1,1,YES,YES,13
6/28/08,Gn,1,1,YES,YES,13
6/29/08,Gn,2,1,YES,YES,13
6/30/08,Gn,1,1,YES,YES,13
7/1/08,Gn,1,1,YES,YES,13
7/2/08,Gn,0,1,YES,YES,13
7/3/08,Gn,0,1,YES,YES,13
7/4/08,Gn,0,1,YES,YES,13
7/5/08,Gn,0,1,YES,YES,13
7/6/08,Gn,0,1,YES,YES,13
7/7/08,Gn,1,1,YES,YES,13
7/8/08,Gn,0,1,YES,YES,13
7/9/08,Gn,1,1,YES,YES,13
7/10/08,Gn,0,1,YES,YES,13
7/11/08,Gn,1,1,YES,YES,13
7/12/08,Gn,0,1,YES,YES,13
7/13/08,Gn,0,1,YES,YES,13
7/14/08,Gn,1,1,YES,YES,13
7/15/08,Gn,0,1,YES,YES,13
7/16/08,Gn,1,1,YES,YES,13
7/17/08,Gn,1,1,YES,YES,13
7/18/08,Gn,2,1,YES,YES,13
7/19/08,Gn,2,1,YES,YES,13
7/20/08,Gn,2,1,YES,YES,13
7/21/08,Gn,1,2,YES,YES,13
7/22/08,Gn,3,1,YES,YES,13
7/23/08,Gn,1,1,YES,YES,13
7/24/08,Gn,0,1,YES,YES,13
7/25/08,Gn,0,1,YES,YES,13
7/26/08,Gn,0,1,YES,YES,13
7/27/08,Gn,0,1,YES,YES,13
7/28/08,Gn,1,1,YES,YES,13
7/29/08,Gn,0,1,YES,YES,13
7/30/08,Gn,0,1,YES,YES,13
7/31/08,Gn,1,1,YES,YES,13
8/1/08,Gn,1,1,YES,YES,13
8/2/08,Gn,1,1,YES,YES,13
8/3/08,Gn,2,1,YES,YES,13
8/4/08,Gn,1,1,YES,YES,13
8/5/08,Gn,0,1,YES,YES,13
8/6/08,Gn,1,1,YES,YES,13
8/7/08,Gn,0,1,YES,YES,13
8/8/08,Gn,1,1,YES,YES,13
8/9/08,Gn,0,1,YES,YES,13
8/10/08,Gn,0,1,YES,YES,13
8/11/08,Gn,0,1,YES,YES,13
8/12/08,Gn,1,1,YES,YES,13
8/13/08,Gn,0,1,YES,YES,13
8/14/08,Gn,1,1,YES,YES,13
8/15/08,Gn,0,1,YES,YES,13
8/16/08,Gn,0,1,YES,YES,13
8/17/08,Gn,2,1,YES,YES,13
8/18/08,Gn,0,1,YES,YES,13
8/19/08,Gn,0,1,YES,YES,13
8/20/08,Gn,0,1,YES,YES,13
8/21/08,Gn,1,1,YES,YES,13
8/22/08,Gn,1,1,YES,YES,13
8/23/08,Gn,0,1,YES,YES,13
8/24/08,Gn,1,1,YES,YES,13
8/25/08,Gn,0,1,YES,YES,13
8/26/08,Gn,0,1,YES,YES,13
8/27/08,Gn,0,1,YES,YES,13
8/28/08,Gn,1,1,YES,YES,13
8/29/08,Gn,0,1,YES,YES,13
8/30/08,Gn,0,1,YES,YES,13
8/31/08,Gn,0,1,YES,YES,13
9/1/08,Gn,0,1,YES,YES,13
9/2/08,Gn,1,1,YES,YES,13
9/3/08,Gn,1,1,YES,YES,13
9/4/08,Gn,0,1,YES,YES,13
9/5/08,Gn,0,1,YES,YES,13
9/6/08,Gn,1,1,YES,YES,13
9/7/08,Gn,0,1,YES,YES,13
9/8/08,Gn,2,1,YES,YES,13
9/9/08,Gn,1,1,YES,YES,13
9/10/08,Gn,1,1,YES,YES,13
9/11/08,Gn,2,1,YES,YES,13
9/12/08,Gn,0,1,YES,YES,13
9/13/08,Gn,0,2,YES,YES,13
9/14/08,Gn,0,1,YES,YES,13
9/15/08,Gn,0,1,YES,YES,13
9/16/08,Gn,0,1,YES,YES,13
9/17/08,Gn,2,1,YES,YES,13
9/18/08,Gn,1,1,YES,YES,13
9/19/08,Gn,1,1,YES,YES,13
9/20/08,Gn,0,1,YES,YES,13
9/21/08,Gn,0,1,YES,YES,13
9/22/08,Gn,0,1,YES,YES,13
9/23/08,Gn,0,1,YES,YES,13
9/24/08,Gn,0,1,YES,YES,13
9/25/08,Gn,0,1,YES,YES,12
9/26/08,Gn,0,1,YES,YES,12
9/27/08,Gn,0,1,YES,YES,12
9/28/08,Gn,0,1,YES,YES,12
9/29/08,Gn,1,1,YES,YES,12
9/30/08,Gn,0,1,YES,YES,12
10/1/08,Gn,0,1,YES,YES,12
10/2/08,Gn,1,1,YES,YES,12
10/3/08,Gn,0,1,YES,YES,12
10/4/08,Gn,0,1,YES,YES,12
10/5/08,Gn,0,1,YES,YES,12
10/6/08,Gn,0,1,YES,YES,12
10/7/08,Gn,0,1,YES,YES,12
10/8/08,Gn,0,1,YES,YES,12
10/9/08,Gn,0,1,YES,YES,12
10/10/08,Gn,0,1,YES,YES,12
10/11/08,Gn,0,1,YES,YES,12
10/12/08,Gn,0,1,YES,YES,12
10/13/08,Gn,0,1,YES,YES,12
10/14/08,Gn,0,1,YES,YES,12
10/15/08,Gn,0,1,YES,YES,12
10/16/08,Gn,0,1,NO,YES,12
10/17/08,Gn,1,1,NO,YES,12
10/18/08,Gn,1,1,NO,YES,12
10/19/08,Gn,1,1,NO,YES,12
10/20/08,Gn,1,1,NO,YES,12
10/21/08,Gn,1,1,NO,YES,12
10/22/08,Gn,1,1,NO,YES,12
10/23/08,Gn,1,1,NO,YES,12
10/24/08,Gn,2,1,NO,YES,12
10/25/08,Gn,1,1,NO,YES,12
10/26/08,Gn,1,1,NO,YES,12
10/27/08,Gn,0,1,NO,YES,12
10/28/08,Gn,0,1,NO,YES,12
10/29/08,Gn,0,1,NO,YES,12
10/30/08,Gn,0,1,NO,YES,12
10/31/08,Gn,1,1,NO,YES,12
11/1/08,Gn,1,1,NO,YES,12
11/2/08,Gn,1,1,NO,NO,12
11/3/08,Gn,1,1,NO,NO,12
11/4/08,Gn,1,1,NO,NO,12
11/5/08,Gn,1,1,NO,NO,12
11/6/08,Gn,0,1,NO,NO,12
11/7/08,Gn,0,1,NO,NO,12
11/8/08,Gn,0,1,NO,NO,12
11/9/08,Gn,0,1,NO,NO,12
11/10/08,Gn,0,1,NO,NO,12
11/11/08,Gn,1,1,NO,NO,12
11/12/08,Gn,1,1,NO,NO,12
11/13/08,Gn,0,1,NO,NO,12
11/14/08,Gn,0,1,NO,NO,12
11/15/08,Gn,0,1,NO,NO,12
11/16/08,Gn,0,1,NO,NO,12
11/17/08,Gn,1,1,NO,NO,12
11/18/08,Gn,0,1,NO,NO,12
11/19/08,Gn,0,1,NO,NO,12
11/20/08,Gn,0,1,NO,NO,12
11/21/08,Gn,0,1,NO,NO,12
11/22/08,Gn,0,1,NO,NO,12
11/23/08,Gn,0,1,NO,NO,12
11/24/08,Gn,0,1,NO,NO,12
11/25/08,Gn,0,1,NO,NO,12
11/26/08,Gn,0,1,NO,NO,12
11/27/08,Gn,0,1,NO,NO,12
11/28/08,Gn,0,1,NO,NO,12
11/29/08,Gn,0,1,NO,NO,12
11/30/08,Gn,1,1,NO,NO,12
12/1/08,Gn,0,1,NO,NO,12
12/2/08,Gn,0,1,NO,NO,12
12/3/08,Gn,0,1,NO,NO,12
12/4/08,Gn,0,1,NO,NO,12
12/5/08,Gn,0,1,NO,NO,12
12/6/08,Gn,0,1,NO,NO,12
12/7/08,Gn,0,1,NO,NO,12
12/8/08,Gn,0,1,NO,NO,12
12/9/08,Gn,0,1,NO,NO,12
12/10/08,Gn,2,1,NO,NO,12
12/11/08,Gn,2,1,NO,NO,12
12/12/08,Gn,1,1,NO,NO,12
12/13/08,Gn,0,0,NO,NO,12
12/14/08,Gn,0,1,NO,NO,12
12/15/08,Gn,0,1,NO,NO,12
12/16/08,Gn,0,1,NO,NO,12
12/17/08,Gn,0,1,NO,NO,12
12/18/08,Gn,1,1,NO,NO,12
12/19/08,Gn,1,1,NO,NO,12
12/20/08,Gn,1,1,NO,NO,12
12/21/08,Gn,1,1,NO,NO,12
12/22/08,Gn,1,1,NO,NO,12
12/23/08,Gn,0,1,NO,NO,12
12/24/08,Gn,0,1,NO,NO,12
12/25/08,Gn,0,1,NO,NO,12
12/26/08,Gn,0,1,NO,NO,12
12/27/08,Gn,0,1,NO,NO,12
12/28/08,Gn,0,1,NO,NO,12
12/29/08,Gn,0,1,NO,NO,12
12/30/08,Gn,2,1,NO,NO,12
12/31/08,Gn,1,1,NO,NO,12
1/1/09,Gn,0,1,NO,NO,12
1/2/09,Gn,0,1,NO,NO,12
1/3/09,Gn,1,1,NO,NO,12
1/4/09,Gn,0,1,NO,NO,13
1/5/09,Gn,1,1,NO,NO,13
1/6/09,Gn,0,1,NO,NO,13
1/7/09,Gn,1,1,NO,NO,13
1/8/09,Gn,0,1,NO,NO,13
1/9/09,Gn,1,1,NO,NO,13
1/10/09,Gn,0,1,NO,NO,13
1/11/09,Gn,0,1,NO,NO,13
1/12/09,Gn,0,1,NO,NO,13
1/13/09,Gn,1,1,NO,NO,13
1/14/09,Gn,0,1,NO,NO,13
1/15/09,Gn,0,1,NO,NO,13
1/16/09,Gn,0,1,NO,NO,13
1/17/09,Gn,0,1,NO,NO,13
1/18/09,Gn,0,1,NO,NO,13
1/19/09,Gn,0,1,NO,NO,13
1/20/09,Gn,0,1,NO,NO,13
1/21/09,Gn,0,1,NO,NO,13
1/22/09,Gn,0,1,NO,NO,13
1/23/09,Gn,1,1,NO,NO,13
1/24/09,Gn,1,1,NO,NO,13
1/25/09,Gn,1,1,NO,NO,13
1/26/09,Gn,1,2,NO,NO,13
1/27/09,Gn,0,1,NO,NO,13
1/28/09,Gn,0,1,NO,NO,13
1/29/09,Gn,0,1,NO,NO,13
1/30/09,Gn,0,1,NO,NO,13
1/31/09,Gn,0,1,NO,NO,13
2/1/09,Gn,0,1,NO,NO,13
2/2/09,Gn,0,1,NO,NO,13
2/3/09,Gn,0,1,NO,NO,13
2/4/09,Gn,0,1,NO,NO,13
2/5/09,Gn,0,1,NO,NO,13
2/6/09,Gn,0,1,NO,NO,13
2/7/09,Gn,0,1,NO,NO,13
2/8/09,Gn,0,1,NO,NO,13
2/9/09,Gn,0,1,NO,NO,13
2/10/09,Gn,0,1,NO,NO,13
2/11/09,Gn,1,1,NO,NO,13
2/12/09,Gn,1,1,NO,NO,13
2/13/09,Gn,0,1,NO,NO,13
2/14/09,Gn,0,1,NO,NO,13
2/15/09,Gn,1,1,NO,NO,13
2/16/09,Gn,0,1,NO,NO,13
2/17/09,Gn,1,1,NO,NO,13
2/18/09,Gn,0,1,NO,NO,13
2/19/09,Gn,1,1,NO,NO,13
2/20/09,Gn,0,1,NO,NO,13
2/21/09,Gn,0,1,NO,NO,13
2/22/09,Gn,0,1,NO,NO,13
2/23/09,Gn,0,1,NO,NO,13
2/24/09,Gn,0,1,NO,NO,12
2/25/09,Gn,0,1,NO,NO,12
2/26/09,Gn,1,1,NO,NO,12
2/27/09,Gn,0,1,NO,NO,12
2/28/09,Gn,0,1,NO,NO,12
3/1/09,Gn,1,1,NO,NO,12
3/2/09,Gn,0,1,NO,NO,12
3/3/09,Gn,1,1,NO,NO,12
3/4/09,Gn,0,1,NO,NO,13
3/5/09,Gn,0,1,NO,NO,13
3/6/09,Gn,0,1,NO,NO,13
3/7/09,Gn,0,1,NO,NO,13
3/8/09,Gn,0,1,NO,NO,13
3/9/09,Gn,0,1,NO,NO,13
3/10/09,Gn,0,1,NO,NO,13
3/11/09,Gn,0,1,NO,NO,13
3/12/09,Gn,0,1,NO,NO,13
3/13/09,Gn,0,1,NO,NO,13
3/14/09,Gn,0,1,NO,NO,13
3/15/09,Gn,0,1,NO,NO,13
3/16/09,Gn,0,1,NO,NO,13
3/17/09,Gn,0,1,NO,NO,13
3/18/09,Gn,0,1,NO,NO,13
3/19/09,Gn,0,1,NO,NO,13
3/20/09,Gn,0,1,NO,NO,13
3/21/09,Gn,0,1,NO,NO,13
3/22/09,Gn,0,1,NO,NO,13
3/23/09,Gn,0,1,NO,NO,13
3/24/09,Gn,0,1,NO,NO,13
3/25/09,Gn,0,1,NO,NO,13
3/26/09,Gn,0,1,NO,NO,13
3/27/09,Gn,0,1,NO,NO,13
3/28/09,Gn,0,1,NO,NO,13
3/29/09,Gn,0,1,NO,NO,13
3/30/09,Gn,0,1,NO,NO,13
3/31/09,Gn,0,1,NO,NO,13
4/1/09,Gn,0,1,NO,NO,13
4/2/09,Gn,0,1,NO,NO,13
4/3/09,Gn,0,1,NO,NO,13
4/4/09,Gn,0,1,NO,NO,13
4/5/09,Gn,0,1,NO,NO,13
4/6/09,Gn,0,1,NO,NO,13
4/7/09,Gn,0,1,NO,NO,13
4/8/09,Gn,0,1,NO,NO,13
4/9/09,Gn,0,1,NO,NO,13
4/10/09,Gn,0,1,NO,NO,13
4/11/09,Gn,0,1,NO,NO,13
4/12/09,Gn,0,1,NO,NO,13
4/13/09,Gn,0,1,NO,NO,13
4/14/09,Gn,0,1,NO,NO,13
4/15/09,Gn,0,1,NO,NO,13
4/16/09,Gn,0,1,NO,NO,13
4/17/09,Gn,0,1,NO,NO,13
4/18/09,Gn,0,1,NO,NO,13
4/19/09,Gn,0,1,NO,NO,13
4/20/09,Gn,0,1,NO,NO,13
4/21/09,Gn,0,1,NO,NO,13
4/22/09,Gn,0,1,NO,NO,13
4/23/09,Gn,0,1,NO,NO,13
4/24/09,Gn,0,1,NO,NO,13
4/25/09,Gn,0,1,NO,NO,13
4/26/09,Gn,0,1,NO,NO,13
4/27/09,Gn,0,1,NO,NO,13
4/28/09,Gn,0,1,NO,NO,13
4/29/09,Gn,0,1,NO,NO,13
4/30/09,Gn,0,1,NO,NO,13
5/1/09,Gn,0,1,NO,NO,13
5/2/09,Gn,0,1,NO,NO,13
5/3/09,Gn,0,1,NO,NO,13
5/4/09,Gn,0,1,NO,NO,13
5/5/09,Gn,0,1,NO,NO,13
5/6/09,Gn,0,1,NO,NO,13
5/7/09,Gn,0,1,NO,NO,13
5/8/09,Gn,0,1,NO,NO,13
5/9/09,Gn,0,1,NO,NO,13
5/10/09,Gn,0,1,NO,NO,13
5/11/09,Gn,0,1,NO,NO,13
5/12/09,Gn,0,1,NO,NO,13
5/13/09,Gn,0,1,NO,NO,13
5/14/09,Gn,0,1,NO,NO,13
5/15/09,Gn,0,1,NO,NO,13
5/16/09,Gn,0,1,NO,NO,13
5/17/09,Gn,0,1,NO,NO,13
5/18/09,Gn,0,1,NO,NO,13
5/19/09,Gn,0,1,NO,NO,13
5/20/09,Gn,0,1,NO,NO,13
5/21/09,Gn,0,1,NO,NO,13
5/22/09,Gn,0,1,NO,NO,13
5/23/09,Gn,0,1,NO,NO,13
5/24/09,Gn,0,1,NO,NO,13
5/25/09,Gn,0,1,NO,NO,13
5/26/09,Gn,0,1,NO,NO,13
5/27/09,Gn,0,1,NO,NO,13
5/28/09,Gn,0,1,NO,NO,13
5/29/09,Gn,0,1,NO,NO,13
5/30/09,Gn,0,1,NO,NO,13
5/31/09,Gn,0,1,NO,NO,13
6/1/09,Gn,0,1,YES,NO,13
6/2/09,Gn,0,1,YES,NO,13
6/3/09,Gn,0,1,YES,NO,13
6/4/09,Gn,0,1,YES,NO,13
6/5/09,Gn,0,1,YES,NO,13
6/6/09,Gn,0,1,YES,NO,13
6/7/09,Gn,0,1,YES,NO,13
6/8/09,Gn,0,1,YES,NO,13
6/9/09,Gn,0,1,YES,NO,13
6/10/09,Gn,0,1,YES,NO,13
6/11/09,Gn,0,1,YES,NO,13
6/12/09,Gn,0,1,YES,NO,13
6/13/09,Gn,1,1,YES,YES,13
6/14/09,Gn,1,1,YES,YES,13
6/15/09,Gn,1,1,YES,YES,13
6/16/09,Gn,0,1,YES,YES,13
6/17/09,Gn,1,1,YES,YES,13
6/18/09,Gn,1,1,YES,YES,13
6/19/09,Gn,1,1,YES,YES,13
